Item ID;Part Number;NSN;Nama Barang;PN Lama;Nama Lama;Gudang;Rak;Jumlah;Satuan;Harga Satuan;Komoditi;Komponen;Transaksi Terakhir;Lanud/Depo;Status;Keterangan
TR-000049103;HL18PB5-9;5320-00-959-0347;PIN-RIVET;HL18PB5-9;HILOCK PIN;TB SATHAR 15;01A03F407;604;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000049105;HL65PB6-5;5320-01-039-3960;PIN-RIVET;HL65PB-6-5;PIN-RIVET;TB SATHAR 15;01A04A213;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000049211;7-1261-5;4320-00-157-3836;PUMP,RECIPROCATING;;;TB SATHAR 15;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000049255;MS24568-D1;5945-00-681-9716;RELAY,ELECTROMAGNET;MS 24568D1;RELAY;TB SATHAR 15;01A08A205;0;EA;;C-130;Y;;DEPO 10;ACTIVE;
TR-000049328;MS28774-127;5330-00-820-9846;RETAINER,PACKING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000049383;583688-10;5977-00-095-6457;RING,ELECTRICAL CON;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000049384;583688-8;5977-00-095-6456;RING,ELECTRICAL CON;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000049536;MS20426AD6-8;5320-00-117-6953;RIVET,SOLID;MS20426AD6-8;RIVET,SOLID;TB SATHAR 15;01A04B110;0;LBS;;C-130;N;;DEPO 10;ACTIVE;
TR-000049650;AN503-6-4;5305-00-207-0145;SCREW,MACHINE;AN503-6-4;SCREW;GPD 10 GD 02;02A009I13;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000049666;AN501A10-10;5305-00-156-2714;SCREW,MACHINE;AN501A10-10;SCREW;TB SATHAR 16;01B01H01B;0;EA;;SA-330;N;;DEPO 10;ACTIVE;
TR-000049667;AN505-6-6;5305-00-150-9776;SCREW,MACHINE;AN 505-6-6;SCREW;GPD 10 GD 02;02A003H21;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000049717;AN500A10-5;5305-00-514-7593;SCREW,MACHINE;AN 500A10-5;SCREW;GPD 10 GD 02;02A009A13;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000049827;HDS1171-1-5;5330-00-466-4079;SEAL SPECIAL;;;TB SATHAR 11;2G8 HY K;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000049840;54141;2840-00-757-3168;SEAL,AIR,AIRCRAFT GAS TURBINE ENGINE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000049943;AGS1186B;5330-00-452-3502;SEAL,SPECIAL;AGS1186B;SEAL BONDED;GPD 10 GD 05;05A015A04;10;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000049943;AGS1186B;5330-00-452-3502;SEAL,SPECIAL;AGS 1186 B;SEAL BONDED;GPD 10 GD 01;01A004C02;0;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000049943;AGS1186B;5330-00-452-3502;SEAL,SPECIAL;;;TB SATHAR 11;05A015A04;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000049944;AGS1186-10;5330-00-006-3720;SEAL,SPECIAL;AG'S 1186-10;GASKET;GPD 10 GD 01;01A027A02;10;EA;;F 27;N;;DEPO 10;ACTIVE;STOP MOVING ITEM
TR-000049981;1N1583;5961-00-269-3326;SEMICONDUCTOR DEVIC;INI583;SEMI CONDUCTOR DEVICE;TB SATHAR 13;02013A094;6;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050145;AN819-4;4730-00-278-0678;SLEEVE,FLARED,TUBE;AN 819-4;SLEVE;TB SATHAR 15;01A01K106;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050152;6827589;2840-00-672-4024;SLEEVE,TORQUEMETER;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050379;36E165-2C;2840-22-308-4232;STARTER AIR TURBINE;36E165-2C;STARTER AIR TURBINE;TB SATHAR 15;02A08A202;0;EA;;C-130;Y;;DEPO 10;ACTIVE;
TR-000050406;1818;4730-AU-PAC-1210;CLAMP OIL THANK UPPER;181-8;ADAFTER;GPD 10 GD 02;02A023C03;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000050522;6823821;2840-00-794-5904;SUPPORT,COMPRESSOR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050561;MS24547-1;5930-00-803-4570;SWITCH,SENSITIVE;MS24547-1;ALLOY STEEL;GPD 10 GD 01;01A018B03;0;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000050562;MS24456-1;5930-00-729-0779;SWITCH,SENSITIVE;MS24456-1/KX4-1-1;SWITCH;TB SATHAR 13;01 KARDUS;4;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050563;MS25085-1;5930-00-646-4619;SWITCH,SENSITIVE;MS25085-1;MICRO SWITCH;GPD 10 GD 01;01A031B04;5;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000050571;1HS103;5930-00-857-5056;SWITCH,SENSITIVE;1HS103;SWITCH;GPD 10 GD 01;01A025A01;4;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000050571;1HS103;5930-00-857-5056;SWITCH,SENSITIVE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050587;AB-883-A;5990-00-678-6005;SYNCHRO,TRANSMITTER;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050601;1330220;5940-00-518-7689;TERMINAL BOARD;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050601;1330220;5940-00-518-7689;TERMINAL BOARD;1330220;TERMINAL;TB SATHAR 13;02013A009;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050638;9893629P1;6620-00-511-3339;TOROID ASSY,POWER S;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050638;9893629P1;6620-00-511-3339;TOROID ASSY,POWER S;9893629P1;TOROIDCOILASSY;TB SATHAR 13;02013M109;11;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050669;EA573A1;6610-99-507-2875;TRANSMITTER,POSITION;EA573A-1;TRANSMITTER POSITION;TB SATHAR 15;02B02E204;1;EA;;C-130;Y;07/05/2018 14.45;DEPO 10;ACTIVE;
TR-000050778;402-AH;2640-00-102-6485;VALVE CORE;C-4/ 402-AH;VALVE, CORE;TB SATHAR 13;0102PRA01;27;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050793;26130011;4810-00-987-3949;VALVE,SOLENOID;26130011;VALVE HYD AIR SHUT;TB SATHAR 15;02B03D205;0;EA;;C-130;Y;;DEPO 10;ACTIVE;
TR-000050917;6823112;5310-00-725-6556;WASHER,FLAT;6823112;WASHER;TB SATHAR 15;01A09E406;135;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000050953;LN9025-1420K;5310-12-151-6389;WASHER,FLAT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000050976;1110350;5310-00-809-0343;WASHER,FLAT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000051050;6738054;5310-00-595-8126;WASHER,SPRING TENSION;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000051077;6827055;2925-00-627-5397;RH WIRING HARNESS ASSY;;;TB SATHAR 15;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000052882;91297030;5930-14-297-4108;BOOT,DUST AND MOIST;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000053499;91343597;5935-14-284-7892;CONNECTOR,RECEPTACL;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000053931;9910098-3;1680-01-594-2660;LENS,SPEC;9910098-3;LENS;TB SATHAR 11;01B01C004;0;EA;;CESSNA;N;;DEPO 10;ACTIVE;
TR-000054303;99055012;5962-14-283-4807;MICROCIRCUIT,LINEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000054488;91322797;5945-14-420-2843;RELAY,REED;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000055276;99067051;5961-14-308-2457;TRANSISTOR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000055475;AN365-624;5310-00-950-0039;NUT,SELF-LOCKING,HE;AN365-624;NUT;GPD 10 GD 02;02A011B03;38;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000055993;10522423;1305-00-892-4254;CARTRIDGE,12 GAGE SHOTGUN;;;TB SATHAR 15;;0;BTR;;;N;;DEPO 10;ACTIVE;
TR-000056125;29-6700;6640-00-422-3810;DISH,BIOLOGICAL STAINING;29-6700;HAND PLATE;GPD 10 GD 03;03A04H033;0;BOX;;ALBENG;N;;DEPO 10;ACTIVE;
TR-000056404;M83248/2-908;5331-00-167-5173;O-RING;M83248/2-908;PACKING,PREFORMED;TB SATHAR 15;01A01F109;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000056440;7162764;1005-00-716-2764;PIN,FIRING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;STOP MOVING ITEM
TR-000056485;7162765;5315-00-716-2765;PIN,STRAIGHT,HEADLESS;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;STOP MOVING ITEM
TR-000057081;MBEU188017;1377-99-213-3687;HOUSING,DETONATOR;MBEU188017;MDC INTIATOR;TB SATHAR 11;01B01C004;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000057127;188940;1377-99-587-3956;ROCKET MOTOR;MBEU188940;U.S.R.M FRONT;TB SATHAR 11;01B01C004;0;EA;;KT-1B;Y;;DEPO 10;ACTIVE;
TR-000057128;188941;1377-99-589-2571;ROCKET MOTOR;MBEU188941;U.S.R.M REAR;TB SATHAR 11;01B01C004;0;EA;;KT-1B;Y;;DEPO 10;ACTIVE;
TR-000057141;45355;5130-12-141-9672;SOCKET,SOCKET WRENC;45355;BEARING;GPD 10 GD 05;05A015B04;4;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000057141;45355;5130-12-141-9672;SOCKET,SOCKET WRENC;45355;BEARING;TB SATHAR 13;0106HYC06;5;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000057141;45355;5130-12-141-9672;SOCKET,SOCKET WRENC;45355;BEAERING;GPD 10 GD 02;02A023C03;1;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000057141;45355;5130-12-141-9672;SOCKET,SOCKET WRENC;;;TB SATHAR 11;05A;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000057299;AN177H46;5306-00-150-9960;BOLT, CLOSE TOLERANCE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057316;372882-1;6150-00-683-0098;BUS, CONDUCTOR;372882-1;FITTING BATTERY RELAY;TB SATHAR 15;01A07G102;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000057318;568151;6150-00-889-0741;BUS, CONDUCTOR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057322;542260;3120-00-719-4324;BUSHING, SLEEVE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057340;582774;1610-00-910-1365;CAP, RETAINING, HOUSING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057396;554811-1;1610-01-019-9874;DRIVE ARM, PROPELLER;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057435;10-060717-010;5935-00-349-4093;INSERT, ELECTRICAL CONNECTOR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057491;555502;5310-00-958-6198;NUT, PLAIN, HEXAGON;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057534;69474B3-16;5315-00-923-2232;PIN, STRAIGHT, HEADLESS;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057625;VA212-6-7;5320-01-077-0565;RIVET, BLIND;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057626;VA212-6-8;5320-01-077-0566;RIVET, BLIND;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057748;522151-25;5365-00-619-3307;SPACER, RING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057750;522151-27;5365-00-619-8088;SPACER, RING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057853;549717;1610-00-717-7768;TUBE,CENTER LONG;549717;TUBE;TB SATHAR 13;0106PRI04;4;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000057868;556935;5310-00-958-8428;WASHER,FLAT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057870;547838;5310-00-959-1025;WASHER, FLAT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000057889;522-4329-002/001;6615-01-043-2763;ACCELEROMETER,ELECT;522-4329-002;SENSOR;GPD 10 GD 01;01A004D02;0;EA;;C 130;Y;12/06/2018 11.19;DEPO 10;ACTIVE;
TR-000057898;8067-1A;1680-01-009-8293;ACTUATOR, ELECTRO-MECHANICAL, LINEAR;8067-1A;JACK SCREW;TB SATHAR 15;02A08D302;0;EA;;C-130;Y;;DEPO 10;ACTIVE;
TR-000057910;2201464-1;1660-01-037-1955;ADAPTER ASSEMBLY,AN;2201464-1;ADAPTER ASSY;TB SATHAR 15;01A03G103;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000057944;MS21924W12;4730-00-472-4090;ADAPTER,STRAIGHT,TU;MS21924W12;ADAPTER;TB SATHAR 15;01A01G304;1;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000057960;342326R;1560-00-307-1907;AILERON;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058009;572978;1610-00-979-6289;ARM,WEIGHT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058025;404055-1;5985-00-128-2929;ATTENUATOR,FIXED;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058029;VA213-6-5;5320-01-077-0575;RIVET,BLIND;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058093;110753-1;3110-00-108-9247;BEARING,BALL,ANNULA;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058114;BSSN6003;3120-00-810-3301;BEARING,PLAIN,SELF-;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058146;546549;3030-00-476-7269;BELT,FLAT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000058148;8372;3030-00-102-3087;BELT,V;837-2;SHAFT;GPD 10 GD 01;01A LANTAI;0;EA;;C 130;Y;;DEPO 10;ACTIVE;
TR-000058166;576564;1610-00-554-7311;BLOCK;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058266;1253;5306-00-123-2911;BOLT,MACHINE;1253;RELAY ROTARY;TB SATHAR 15;02B03A101;0;EA;;C-130;Y;07/05/2018 14.43;DEPO 10;ACTIVE;
TR-000058267;AN7-17;5306-00-150-9603;BOLT,MACHINE;AN7-17;BOLT;GPD 10 GD 02;02A017C02;3;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000058294;NAS1105-14D;5306-00-579-4255;BOLT,SHEAR;NAS1105-14D;BOLT;TB SATHAR 15;01A07J303;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058295;NAS1107-26D;5306-00-616-3130;BOLT,SHEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058300;NAS1107-28D;5306-00-688-1666;BOLT,SHEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058308;NAS1104-7D;5306-00-815-5492;BOLT,SHEAR;NAS1104-7D;BOLT;TB SATHAR 15;01A01B202;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058331;NAS6206-17D;5306-01-098-3797;BOLT,SHEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058339;NAS6604D7;5306-01-194-0602;BOLT,SHEAR;NAS6604D7;BOLT,SHEAR;TB SATHAR 15;01A04B135;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058354;MS21250-08028;5306-01-452-4443;BOLT,SHEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058360;NAS6207-12D;5306-21-895-0577;BOLT,SHEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058361;355270-1;5306-00-654-0640;BOLT,SHOULDER;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058364;514836;5340-00-028-0898;BOOT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000058373;554780;1610-00-873-6410;BRACKET ASSEMBLY;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058377;388174-13;1560-01-134-4468;BRACKET ASSEMBLY,LO;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058455;390621-1;5342-00-435-3659;BRACKET,WING JOINT;390621-1;CORNER FITTING;TB SATHAR 15;02A03A304;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058510;389438-3;5365-01-147-1444;BUSHING,MACHINE THR;389438-3;BUSHING;TB SATHAR 15;01A05D206;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058564;8936392-50;1640-01-320-7413;CABLE ASSEMBLY,CONT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058587;8936064-10;1640-01-321-1535;CABLE ASSEMBLY,CONT;8936064-10;THROTTLE CABLE;TB SATHAR 15;02A11F202;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058633;549724;1610-00-717-7769;CAGE,DISK;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058642;541007;1610-00-651-3817;CAM,PROPELLER,AIRCR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058651;541593;1610-00-717-7727;CAM,PROPELLER,AIRCR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058676;549716;1610-00-717-7764;CAP,GAGE;549716;CAP;GPD 10 GD 02;02A007F02;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000058676;549716;1610-00-717-7764;CAP,GAGE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058780;554677;6505-66-134-9960;CIPROFLOXACIN HYDRO;;;TB SATHAR 15;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000058794;322338;5998-00-097-9971;CIRCUIT CARD ASSEMB;322338;TERMINAL;TB SATHAR 15;01A01K311;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058795;346486;5998-00-124-9612;CIRCUIT CARD ASSEMB;346486;CLAMP;TB SATHAR 15;01A07E409;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058852;MS35842-10;4730-00-908-3195;CLAMP,HOSE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058869;MS21919WDG-6;5340-00-598-0146;CLAMP,LOOP;MS 21919WDG6;CLAMP;TB SATHAR 15;01A07D102;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058926;30362;5950-00-336-0800;COIL,RADIO FREQUENC;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000058948;HLT94-6;5320-01-557-9283;COLLAR,PIN-RIVET;HLT94-6;HILOCK PIN;TB SATHAR 15;01A02E312;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000058980;348518;3040-00-302-3212;CONNECTING LINK,RIG;348518;LOCK HEAD MARIETA / ROD ASSY;GPD 10 GD 03;03A01B03A;0;EA;;RANMOR;N;;DEPO 10;ACTIVE;
TR-000059066;MS3108B10SL4S;5935-00-552-3036;CONNECTOR,PLUG,ELEC;MS 3108B10SL4S;CONNECTOR;TB SATHAR 15;01A01C101;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059067;94580;5935-00-606-6660;CONNECTOR,PLUG,ELEC;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059085;KM6-21-30PNMK2;5935-00-912-6518;CONNECTOR,PLUG,ELEC;KM6-21-30PNMK-2;CONNECTOR;TB SATHAR 15;01A07F307;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059131;MS3100R28-12P;5935-00-801-6624;CONNECTOR,RECEPTACL;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059135;10-042217-10P;5935-00-814-4108;CONNECTOR,RECEPTACL;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059205;5A527-000;2935-00-966-3321;COOLER,LUBRICATING OIL,ENGINE;;;TB SATHAR 15;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000059216;A1089;6680-00-055-8561;COUNTER,ROTATING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059216;A1089;6680-00-055-8561;COUNTER,ROTATING;A1089;JEWELASSY;TB SATHAR 13;02012C025;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059240;30J10-250-4;5342-00-385-3114;COUPLING,CLAMP,GROO;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059241;30J10-400-4;5342-00-486-4665;COUPLING,CLAMP,GROO;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059244;613111A-334Z;5342-00-530-5593;COUPLING,CLAMP,GROO;613111A-334-Z;COUPLING;TB SATHAR 15;01A PALLET 01;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059247;43133-250SH;5342-00-721-7987;COUPLING,CLAMP,GROO;43133-250SH;COUPLING;TB SATHAR 15;01A03K311;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059376;11768-129;1560-00-264-1190;CUP ASSEMBLY,CARGO;11768-129;CUP / STUD;TB SATHAR 15;01A08D196;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059403;695568-5;1650-01-155-6849;CYLINDER,HYDRAULIC;695568-5;NOSE GEAR STERING;TB SATHAR 15;02A14B305;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059469;369EDP1-1;6610-99-404-4168;DISPLAY UNIT FLIGHT INFO;;;TB SATHAR 15;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000059508;3311159-11;1560-01-057-2190;DUCT ASSEMBLY;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059519;3311172-11;1660-00-568-1246;DUCT ASSEMBLY,AIR C;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059528;3336480-1;1660-01-369-0342;DUCT ASSEMBLY,AIR CONDITIONING-HEATING,AIRCRAFT;3336480-1;DUCT ASSY;TB SATHAR 15;02A05C103;0;EA;;C-130;Y;07/05/2018 14.45;DEPO 10;ACTIVE;
TR-000059529;3314794-7;1660-01-538-4957;DUCT ASSEMBLY,AIR C;3314794-7;DUCT ASSY;TB SATHAR 15;02A01B302;1;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059565;MS20822-5D;4730-00-278-3678;ELBOW,PIPE TO TUBE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059634;549741;1610-00-925-7573;FILTER ASSY,STANDB;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059644;6821460;2915-00-859-2915;FILTER,FLUID;;;TB SATHAR 15;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000059669;373490-1L;1560-00-625-8565;FITTING ASSEMBLY,HI;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059780;370516-13;1560-00-944-3451;FLAP,WING LANDING;370516-13;OUTER FLAP;TB SATHAR 15;HANGGAR A PALLET 02;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059787;354104-8;1560-00-521-7211;FLOOR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059851;350843L;5330-00-600-5840;GASKET;350843L;SEAL;TB SATHAR 15;01A04B112;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059859;364430-3;5330-01-038-2098;GASKET;364430-3;SEAL;TB SATHAR 15;01A04A403;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059913;547835;3020-00-772-3725;GEAR CLUSTER;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059936;34-192-1;3020-00-050-6792;GEAR,BEVEL;341921;SHIM;TB SATHAR 15;01A01K472;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000059941;527170;3020-00-628-6443;GEAR,INTERNAL;527170;RING;GPD 10 GD 02;02A019A01;6;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000059941;527170;3020-00-628-6443;GEAR,INTERNAL;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059942;545605;3020-00-707-9788;GEAR,INTERNAL;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059953;535243;3020-00-651-3800;GEAR,SPUR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059954;514734;3020-00-651-3889;GEAR,SPUR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059955;518190;3020-00-652-1186;GEAR,SPUR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000059957;519639;3020-00-673-9971;GEAR,SPUR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000060012;374759-1;1560-00-673-9941;GUARD ASSY, AU, ILIAR;374759-1;GUARD ASSY;GPD 10 GD 02;02A017A03;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000060030;537841;1610-00-628-6084;GUIDE,PLUNGER,PRESS;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000060057;370823-1;1650-00-620-7513;HEAD,LINEAR ACTUATI;370823-1;CAP ASSY;GPD 10 GD 01;01A006C04;0;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000060057;370823-1;1650-00-620-7513;HEAD,LINEAR ACTUATI;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000060070;342445-1;1560-00-770-8061;HINGE,AIRCRAFT;342445-1;HALFHINGE RUDDER;TB SATHAR 15;01A11E102;4;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000060080;342185R;5342-00-574-9478;HINGE,WING CENTER;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
